"run","Winner"
2072,"Spy"
2074,"empty"
2074,"Spy"
2076,"empty"
2076,"Resistance"
2078,"empty"
2078,"Spy"
2080,"empty"
2080,"Spy"
2082,"empty"
2082,"Resistance"
2084,"empty"
2084,"Spy"
2086,"empty"
2086,"Resistance"
2088,"empty"
2088,"Spy"
2090,"empty"
2090,"Spy"
2092,"empty"
2092,"Spy"
2094,"empty"
2094,"Resistance"
2096,"empty"
2096,"Spy"
2098,"empty"
2098,"Spy"
2100,"empty"
2100,"Resistance"
2102,"empty"
2102,"Spy"
2104,"empty"
2104,"Spy"
2106,"empty"
2106,"Spy"
2108,"empty"
2108,"Spy"
2110,"empty"
2110,"Resistance"
2112,"empty"
2112,"Resistance"
2114,"empty"
2114,"Resistance"
2116,"empty"
2116,"Resistance"
2118,"empty"
2118,"Spy"
2120,"empty"
2120,"Spy"
2122,"empty"
2122,"Spy"
2124,"empty"
2124,"Resistance"
2126,"empty"
2126,"Resistance"
2128,"empty"
2128,"Spy"
2130,"empty"
2130,"Resistance"
2132,"empty"
2132,"Resistance"
2134,"empty"
2134,"Spy"
2136,"empty"
2136,"Resistance"
2138,"empty"
2138,"Spy"
2140,"empty"
2140,"Spy"
2142,"empty"
2142,"Resistance"
2144,"empty"
2144,"Spy"
2146,"empty"
2146,"Spy"
2148,"empty"
2148,"Spy"
2150,"empty"
2150,"Spy"
2152,"empty"
2152,"Resistance"
2154,"empty"
2154,"Spy"
2156,"empty"
2156,"Spy"
2158,"empty"
2158,"Spy"
2160,"empty"
2160,"Resistance"
2162,"empty"
2162,"Spy"
2164,"empty"
2164,"Resistance"
2166,"empty"
2166,"Spy"
2168,"empty"
2168,"Spy"
2170,"empty"
2170,"Resistance"
2172,"empty"
2172,"Resistance"
2174,"empty"
2174,"Spy"
2176,"empty"
2176,"Spy"
2178,"empty"
2178,"Resistance"
2180,"empty"
2180,"Resistance"
2182,"empty"
2182,"Spy"
2184,"empty"
2184,"Resistance"
2186,"empty"
2186,"Spy"
2188,"empty"
2188,"Spy"
2190,"empty"
2190,"Spy"
2192,"empty"
2192,"Spy"
2194,"empty"
2194,"Spy"
2196,"empty"
2196,"Spy"
2198,"empty"
2198,"Spy"
2200,"empty"
2200,"Spy"
2202,"empty"
2202,"Resistance"
2204,"empty"
2204,"Resistance"
2206,"empty"
2206,"Spy"
2208,"empty"
2208,"Spy"
2210,"empty"
2210,"Resistance"
2212,"empty"
2212,"Spy"
2214,"empty"
2214,"Spy"
2216,"empty"
2216,"Spy"
2218,"empty"
2218,"Spy"
2220,"empty"
2220,"Spy"
2222,"empty"
2222,"Spy"
2224,"empty"
2224,"Resistance"
2226,"empty"
2226,"Resistance"
2228,"empty"
2228,"Spy"
2230,"empty"
2230,"Spy"
2232,"empty"
2232,"Spy"
2234,"empty"
2234,"Spy"
2236,"empty"
2236,"Resistance"
2238,"empty"
2238,"Spy"
2240,"empty"
2240,"Spy"
2242,"empty"
2242,"Spy"
2244,"empty"
2244,"Spy"
2246,"empty"
2246,"Spy"
2248,"empty"
2248,"Resistance"
2250,"empty"
2250,"Resistance"
2252,"empty"
2252,"Spy"
2254,"empty"
2254,"Spy"
2256,"empty"
2256,"Resistance"
2258,"empty"
2258,"Spy"
2260,"empty"
2260,"Spy"
2262,"empty"
2262,"Spy"
2264,"empty"
2264,"Spy"
2266,"empty"
2266,"Spy"
2268,"empty"
2268,"Resistance"
2270,"empty"
2270,"Resistance"
2272,"empty"
2272,"Resistance"
2274,"empty"
2274,"Spy"
2276,"empty"
2276,"Resistance"
2278,"empty"
2278,"Spy"
2280,"empty"
2280,"Spy"
2282,"empty"
2282,"Resistance"
2284,"empty"
2284,"Spy"
2286,"empty"
2286,"Resistance"
2288,"empty"
2288,"Resistance"
2290,"empty"
2290,"Resistance"
2292,"empty"
2292,"Spy"
2294,"empty"
2294,"Spy"
2296,"empty"
2296,"Resistance"
2298,"empty"
2298,"Resistance"
2300,"empty"
2300,"Resistance"
2302,"empty"
2302,"Resistance"
2304,"empty"
2304,"Spy"
2306,"empty"
2306,"Spy"
2308,"empty"
2308,"Spy"
2310,"empty"
2310,"Spy"
2312,"empty"
2312,"Spy"
2314,"empty"
2314,"Spy"
2316,"empty"
2316,"Spy"
2318,"empty"
2318,"Spy"
2320,"empty"
2320,"Spy"
2322,"empty"
2322,"Spy"
2324,"empty"
2324,"Spy"
2326,"empty"
2326,"Spy"
2328,"empty"
2328,"Spy"
2330,"empty"
2330,"Resistance"
2332,"empty"
2332,"Resistance"
2334,"empty"
2334,"Spy"
2336,"empty"
2336,"Resistance"
2338,"empty"
2338,"Spy"
2340,"empty"
2340,"Spy"
2342,"empty"
2342,"Spy"
2344,"empty"
2344,"Spy"
2346,"empty"
2346,"Spy"
2348,"empty"
2348,"Spy"
2350,"empty"
2350,"Spy"
2352,"empty"
2352,"Spy"
2354,"empty"
2354,"Spy"
2356,"empty"
2356,"Spy"
2358,"empty"
2358,"Spy"
2360,"empty"
2360,"Resistance"
2362,"empty"
2362,"Spy"
2364,"empty"
2364,"Spy"
2366,"empty"
2366,"Spy"
2368,"empty"
2368,"Spy"
2370,"empty"
2370,"Spy"
2372,"empty"
2372,"Spy"
2374,"empty"
2374,"Spy"
2376,"empty"
2376,"Spy"
2378,"empty"
2378,"Spy"
2380,"empty"
2380,"Resistance"
2382,"empty"
2382,"Resistance"
2384,"empty"
2384,"Spy"
2386,"empty"
2386,"Spy"
2388,"empty"
2388,"Spy"
2390,"empty"
2390,"Resistance"
2392,"empty"
2392,"Spy"
2394,"empty"
2394,"Spy"
2396,"empty"
2396,"Resistance"
2398,"empty"
2398,"Resistance"
2400,"empty"
2400,"Resistance"
2402,"empty"
2402,"Resistance"
2404,"empty"
2404,"Resistance"
2406,"empty"
2406,"Resistance"
2408,"empty"
2408,"Spy"
2410,"empty"
2410,"Resistance"
2412,"empty"
2412,"Spy"
2414,"empty"
2414,"Resistance"
2416,"empty"
2416,"Spy"
2418,"empty"
2418,"Spy"
2420,"empty"
2420,"Spy"
2422,"empty"
2422,"Spy"
2424,"empty"
2424,"Spy"
2426,"empty"
2426,"Spy"
2428,"empty"
2428,"Resistance"
2430,"empty"
2430,"Spy"
2432,"empty"
2432,"Spy"
2434,"empty"
2434,"Spy"
2436,"empty"
2436,"Resistance"
2438,"empty"
2438,"Spy"
2440,"empty"
2440,"Spy"
2442,"empty"
2442,"Spy"
2444,"empty"
2444,"Spy"
2446,"empty"
2446,"Resistance"
2448,"empty"
2448,"Spy"
2450,"empty"
2450,"Resistance"
2452,"empty"
2452,"Spy"
2454,"empty"
2454,"Spy"
2456,"empty"
2456,"Spy"
2458,"empty"
2458,"Spy"
2460,"empty"
2460,"Resistance"
2462,"empty"
2462,"Spy"
2464,"empty"
2464,"Spy"
2466,"empty"
2466,"Spy"
2468,"empty"
2468,"Spy"
2470,"empty"
2470,"Spy"
2472,"empty"
2472,"Spy"
2474,"empty"
2474,"Spy"
2476,"empty"
2476,"Resistance"
2478,"empty"
2478,"Spy"
2480,"empty"
2480,"Resistance"
2482,"empty"
2482,"Spy"
2484,"empty"
2484,"Resistance"
2486,"empty"
2486,"Spy"
2488,"empty"
2488,"Resistance"
2490,"empty"
2490,"Resistance"
2492,"empty"
2492,"Spy"
2494,"empty"
2494,"Resistance"
2496,"empty"
2496,"Resistance"
2498,"empty"
2498,"Spy"
2500,"empty"
2500,"Resistance"
2502,"empty"
2502,"Spy"
2504,"empty"
2504,"Spy"
2506,"empty"
2506,"Spy"
2508,"empty"
2508,"Resistance"
2510,"empty"
2510,"Resistance"
2512,"empty"
2512,"Resistance"
2514,"empty"
2514,"Resistance"
2516,"empty"
2516,"Spy"
2518,"empty"
2518,"Spy"
2520,"empty"
2520,"Resistance"
2522,"empty"
2522,"Resistance"
2524,"empty"
2524,"Spy"
2526,"empty"
2526,"Spy"
2528,"empty"
2528,"Resistance"
2530,"empty"
2530,"Spy"
2532,"empty"
2532,"Spy"
2534,"empty"
2534,"Spy"
2536,"empty"
2536,"Spy"
2538,"empty"
2538,"Spy"
2540,"empty"
2540,"Spy"
2542,"empty"
2542,"Spy"
2544,"empty"
2544,"Spy"
2546,"empty"
2546,"Resistance"
2548,"empty"
2548,"Resistance"
2550,"empty"
2550,"Resistance"
2552,"empty"
2552,"Resistance"
2554,"empty"
2554,"Spy"
2556,"empty"
2556,"Resistance"
2558,"empty"
2558,"Spy"
2560,"empty"
2560,"Spy"
2562,"empty"
2562,"Spy"
2564,"empty"
2564,"Spy"
2566,"empty"
2566,"Spy"
2568,"empty"
2568,"Spy"
2570,"empty"
2570,"Spy"
2572,"empty"
2572,"Resistance"
2574,"empty"
2574,"Spy"
2576,"empty"
2576,"Resistance"
2578,"empty"
2578,"Spy"
2580,"empty"
2580,"Spy"
2582,"empty"
2582,"Spy"
2584,"empty"
2584,"Spy"
2586,"empty"
2586,"Resistance"
2588,"empty"
2588,"Resistance"
2590,"empty"
2590,"Spy"
2592,"empty"
2592,"Spy"
2594,"empty"
2594,"Spy"
2596,"empty"
2596,"Spy"
2598,"empty"
2598,"Resistance"
2600,"empty"
2600,"Spy"
2602,"empty"
2602,"Spy"
2604,"empty"
2604,"Spy"
2606,"empty"
2606,"Resistance"
2608,"empty"
2608,"Resistance"
2610,"empty"
2610,"Resistance"
2612,"empty"
2612,"Spy"
2614,"empty"
2614,"Resistance"
2616,"empty"
2616,"Spy"
2618,"empty"
2618,"Spy"
2620,"empty"
2620,"Resistance"
2622,"empty"
2622,"Resistance"
2624,"empty"
2624,"Resistance"
2626,"empty"
2626,"Spy"
2628,"empty"
2628,"Resistance"
2630,"empty"
2630,"Spy"
2632,"empty"
2632,"Spy"
2634,"empty"
2634,"Spy"
2636,"empty"
2636,"Resistance"
2638,"empty"
2638,"Spy"
2640,"empty"
2640,"Spy"
2642,"empty"
2642,"Spy"
2644,"empty"
2644,"Spy"
2646,"empty"
2646,"Spy"
2648,"empty"
2648,"Resistance"
2650,"empty"
2650,"Spy"
2652,"empty"
2652,"Spy"
2654,"empty"
2654,"Spy"
2656,"empty"
2656,"Spy"
2658,"empty"
2658,"Spy"
2660,"empty"
2660,"Resistance"
2662,"empty"
2662,"Spy"
2664,"empty"
2664,"Resistance"
2666,"empty"
2666,"Spy"
2668,"empty"
2668,"Spy"
2670,"empty"
2670,"Resistance"
2672,"empty"
2672,"Spy"
2674,"empty"
2674,"Spy"
2676,"empty"
2676,"Resistance"
2678,"empty"
2678,"Spy"
2680,"empty"
2680,"Spy"
2682,"empty"
2682,"Spy"
2684,"empty"
2684,"Spy"
2686,"empty"
2686,"Spy"
2688,"empty"
2688,"Resistance"
2690,"empty"
2690,"Spy"
2692,"empty"
2692,"Spy"
2694,"empty"
2694,"Spy"
2696,"empty"
2696,"Resistance"
2698,"empty"
2698,"Resistance"
2700,"empty"
2700,"Spy"
2702,"empty"
2702,"Spy"
2704,"empty"
2704,"Spy"
2706,"empty"
2706,"Resistance"
2708,"empty"
2708,"Spy"
2710,"empty"
2710,"Spy"
2712,"empty"
2712,"Spy"
2714,"empty"
2714,"Resistance"
2716,"empty"
2716,"Spy"
2718,"empty"
2718,"Spy"
2720,"empty"
2720,"Spy"
2722,"empty"
2722,"Spy"
2724,"empty"
2724,"Resistance"
2726,"empty"
2726,"Spy"
2728,"empty"
2728,"Spy"
2730,"empty"
2730,"Resistance"
2732,"empty"
2732,"Spy"
2734,"empty"
2734,"Spy"
2736,"empty"
2736,"Spy"
2738,"empty"
2738,"Resistance"
2740,"empty"
2740,"Spy"
2742,"empty"
2742,"Spy"
2744,"empty"
2744,"Resistance"
2746,"empty"
2746,"Spy"
2748,"empty"
2748,"Resistance"
2750,"empty"
2750,"Spy"
2752,"empty"
2752,"Resistance"
2754,"empty"
2754,"Spy"
2756,"empty"
2756,"Spy"
2758,"empty"
2758,"Spy"
2760,"empty"
2760,"Resistance"
2762,"empty"
2762,"Spy"
2764,"empty"
2764,"Spy"
2766,"empty"
2766,"Resistance"
2768,"empty"
2768,"Spy"
2770,"empty"
2770,"Resistance"
2772,"empty"
2772,"Resistance"
2774,"empty"
2774,"Resistance"
2776,"empty"
2776,"Spy"
2778,"empty"
2778,"Spy"
2780,"empty"
2780,"Spy"
2782,"empty"
2782,"Resistance"
2784,"empty"
2784,"Spy"
2786,"empty"
2786,"Spy"
2788,"empty"
2788,"Spy"
2790,"empty"
2790,"Spy"
2792,"empty"
2792,"Resistance"
2794,"empty"
2794,"Spy"
2796,"empty"
2796,"Resistance"
2798,"empty"
2798,"Spy"
2800,"empty"
2800,"Spy"
2802,"empty"
2802,"Spy"
2804,"empty"
2804,"Spy"
2806,"empty"
2806,"Resistance"
2808,"empty"
2808,"Spy"
2810,"empty"
2810,"Resistance"
2812,"empty"
2812,"Spy"
2814,"empty"
2814,"Spy"
2816,"empty"
2816,"Spy"
2818,"empty"
2818,"Spy"
2820,"empty"
2820,"Spy"
2822,"empty"
2822,"Spy"
2824,"empty"
2824,"Resistance"
2826,"empty"
2826,"Spy"
2828,"empty"
2828,"Spy"
2830,"empty"
2830,"Spy"
2832,"empty"
2832,"Resistance"
2834,"empty"
2834,"Resistance"
2836,"empty"
2836,"Spy"
2838,"empty"
2838,"Spy"
2840,"empty"
2840,"Spy"
2842,"empty"
2842,"Spy"
2844,"empty"
2844,"Resistance"
2846,"empty"
2846,"Spy"
2848,"empty"
2848,"Spy"
2850,"empty"
2850,"Spy"
2852,"empty"
2852,"Resistance"
2854,"empty"
2854,"Spy"
2856,"empty"
2856,"Spy"
2858,"empty"
2858,"Spy"
2860,"empty"
2860,"Resistance"
2862,"empty"
2862,"Spy"
2864,"empty"
2864,"Spy"
2866,"empty"
2866,"Spy"
2868,"empty"
2868,"Spy"
2870,"empty"
2870,"Spy"
2872,"empty"
2872,"Spy"
2874,"empty"
2874,"Spy"
2876,"empty"
2876,"Resistance"
2878,"empty"
2878,"Spy"
2880,"empty"
2880,"Spy"
2882,"empty"
2882,"Spy"
2884,"empty"
2884,"Spy"
2886,"empty"
2886,"Spy"
2888,"empty"
2888,"Resistance"
2890,"empty"
2890,"Spy"
2892,"empty"
2892,"Resistance"
2894,"empty"
2894,"Spy"
2896,"empty"
2896,"Spy"
2898,"empty"
2898,"Spy"
2900,"empty"
2900,"Spy"
2902,"empty"
2902,"Resistance"
2904,"empty"
2904,"Spy"
2906,"empty"
2906,"Resistance"
2908,"empty"
2908,"Resistance"
2910,"empty"
2910,"Spy"
2912,"empty"
2912,"Resistance"
2914,"empty"
2914,"Spy"
2916,"empty"
2916,"Resistance"
2918,"empty"
2918,"Spy"
2920,"empty"
2920,"Resistance"
2922,"empty"
2922,"Spy"
2924,"empty"
2924,"Spy"
2926,"empty"
2926,"Spy"
2928,"empty"
2928,"Resistance"
2930,"empty"
2930,"Spy"
2932,"empty"
2932,"Spy"
2934,"empty"
2934,"Spy"
2936,"empty"
2936,"Spy"
2938,"empty"
2938,"Spy"
2940,"empty"
2940,"Spy"
2942,"empty"
2942,"Spy"
2944,"empty"
2944,"Spy"
2946,"empty"
2946,"Spy"
2948,"empty"
2948,"Spy"
2950,"empty"
2950,"Resistance"
2952,"empty"
2952,"Resistance"
2954,"empty"
2954,"Spy"
2956,"empty"
2956,"Spy"
2958,"empty"
2958,"Spy"
2960,"empty"
2960,"Spy"
2962,"empty"
2962,"Resistance"
2964,"empty"
2964,"Resistance"
2966,"empty"
2966,"Spy"
2968,"empty"
2968,"Spy"
2970,"empty"
2970,"Spy"
2972,"empty"
2972,"Resistance"
2974,"empty"
2974,"Spy"
2976,"empty"
2976,"Spy"
2978,"empty"
2978,"Resistance"
2980,"empty"
2980,"Spy"
2982,"empty"
2982,"Resistance"
2984,"empty"
2984,"Spy"
2986,"empty"
2986,"Spy"
2988,"empty"
2988,"Spy"
2990,"empty"
2990,"Spy"
2992,"empty"
2992,"Resistance"
2994,"empty"
2994,"Spy"
2996,"empty"
2996,"Spy"
2998,"empty"
2998,"Resistance"
3000,"empty"
3000,"Spy"
3002,"empty"
3002,"Spy"
3004,"empty"
3004,"Spy"
3006,"empty"
3006,"Spy"
3008,"empty"
3008,"Resistance"
3010,"empty"
3010,"Spy"
3012,"empty"
3012,"Resistance"
3014,"empty"
3014,"Spy"
3016,"empty"
3016,"Resistance"
3018,"empty"
3018,"Spy"
3020,"empty"
3020,"Resistance"
3022,"empty"
3022,"Resistance"
3024,"empty"
3024,"Spy"
3026,"empty"
3026,"Spy"
3028,"empty"
3028,"Spy"
3030,"empty"
3030,"Spy"
3032,"empty"
3032,"Resistance"
3034,"empty"
3034,"Resistance"
3036,"empty"
3036,"Spy"
3038,"empty"
3038,"Spy"
3040,"empty"
3040,"Spy"
3042,"empty"
3042,"Spy"
3044,"empty"
3044,"Resistance"
3046,"empty"
3046,"Spy"
3048,"empty"
3048,"Resistance"
3050,"empty"
3050,"Spy"
3052,"empty"
3052,"Spy"
3054,"empty"
3054,"Resistance"
3056,"empty"
3056,"Spy"
3058,"empty"
3058,"Resistance"
3060,"empty"
3060,"Resistance"
3062,"empty"
3062,"Spy"
3064,"empty"
3064,"Spy"
3066,"empty"
3066,"Spy"
3068,"empty"
3068,"Spy"
3070,"empty"
3070,"Spy"
3072,"empty"
3072,"Spy"
3074,"empty"
3074,"Spy"
3076,"empty"
3076,"Spy"
3078,"empty"
3078,"Spy"
3080,"empty"
3080,"Spy"
3082,"empty"
3082,"Spy"
3084,"empty"
3084,"Spy"
3086,"empty"
3086,"Resistance"
3088,"empty"
3088,"Resistance"
3090,"empty"
3090,"Spy"
3092,"empty"
3092,"Spy"
3094,"empty"
3094,"Resistance"
3096,"empty"
3096,"Spy"
3098,"empty"
3098,"Spy"
3100,"empty"
3100,"Resistance"
3102,"empty"
3102,"Resistance"
3104,"empty"
3104,"Resistance"
3106,"empty"
3106,"Spy"
3108,"empty"
3108,"Spy"
3110,"empty"
3110,"Spy"
3112,"empty"
3112,"Resistance"
3114,"empty"
3114,"Spy"
3116,"empty"
3116,"Spy"
3118,"empty"
3118,"Resistance"
3120,"empty"
3120,"Spy"
3122,"empty"
3122,"Spy"
3124,"empty"
3124,"Resistance"
3126,"empty"
3126,"Spy"
3128,"empty"
3128,"Spy"
3130,"empty"
3130,"Spy"
3132,"empty"
3132,"Spy"
3134,"empty"
3134,"Resistance"
3136,"empty"
3136,"Spy"
3138,"empty"
3138,"Spy"
3140,"empty"
3140,"Spy"
3142,"empty"
3142,"Spy"
3144,"empty"
3144,"Spy"
3146,"empty"
3146,"Resistance"
3148,"empty"
3148,"Resistance"
3150,"empty"
3150,"Spy"
3152,"empty"
3152,"Spy"
3154,"empty"
3154,"Spy"
3156,"empty"
3156,"Spy"
3158,"empty"
3158,"Spy"
3160,"empty"
3160,"Resistance"
3162,"empty"
3162,"Resistance"
3164,"empty"
3164,"Resistance"
3166,"empty"
3166,"Resistance"
3168,"empty"
3168,"Resistance"
3170,"empty"
3170,"Spy"
3172,"empty"
3172,"Resistance"
3174,"empty"
3174,"Spy"
3176,"empty"
3176,"Spy"
3178,"empty"
3178,"Spy"
3180,"empty"
3180,"Spy"
3182,"empty"
3182,"Spy"
3184,"empty"
3184,"Spy"
3186,"empty"
3186,"Spy"
3188,"empty"
3188,"Resistance"
3190,"empty"
3190,"Spy"
3192,"empty"
3192,"Resistance"
3194,"empty"
3194,"Spy"
3196,"empty"
3196,"Spy"
3198,"empty"
3198,"Resistance"
3200,"empty"
3200,"Spy"
3202,"empty"
3202,"Spy"
3204,"empty"
3204,"Spy"
3206,"empty"
3206,"Spy"
3208,"empty"
3208,"Spy"
3210,"empty"
3210,"Spy"
3212,"empty"
3212,"Spy"
3214,"empty"
3214,"Resistance"
3216,"empty"
3216,"Spy"
3218,"empty"
3218,"Resistance"
3220,"empty"
3220,"Spy"
3222,"empty"
3222,"Spy"
3224,"empty"
3224,"Spy"
3226,"empty"
3226,"Resistance"
3228,"empty"
3228,"Spy"
3230,"empty"
3230,"Spy"
3232,"empty"
3232,"Spy"
3234,"empty"
3234,"Spy"
3236,"empty"
3236,"Spy"
3238,"empty"
3238,"Resistance"
3240,"empty"
3240,"Spy"
3242,"empty"
3242,"Resistance"
3244,"empty"
3244,"Spy"
3246,"empty"
3246,"Spy"
3248,"empty"
3248,"Spy"
3250,"empty"
3250,"Resistance"
3252,"empty"
3252,"Spy"
3254,"empty"
3254,"Resistance"
3256,"empty"
3256,"Resistance"
3258,"empty"
3258,"Resistance"
3260,"empty"
3260,"Spy"
3262,"empty"
3262,"Spy"
3264,"empty"
3264,"Spy"
3266,"empty"
3266,"Resistance"
3268,"empty"
3268,"Spy"
3270,"empty"
3270,"Spy"
3272,"empty"
3272,"Spy"
3274,"empty"
3274,"Spy"
3276,"empty"
3276,"Resistance"
3278,"empty"
3278,"Resistance"
3280,"empty"
3280,"Resistance"
3282,"empty"
3282,"Resistance"
3284,"empty"
3284,"Resistance"
3286,"empty"
3286,"Resistance"
3288,"empty"
3288,"Spy"
3290,"empty"
3290,"Resistance"
3292,"empty"
3292,"Spy"
3294,"empty"
3294,"Spy"
3296,"empty"
3296,"Spy"
3298,"empty"
3298,"Resistance"
3300,"empty"
3300,"Resistance"
3302,"empty"
3302,"Resistance"
3304,"empty"
3304,"Spy"
3306,"empty"
3306,"Resistance"
3308,"empty"
3308,"Spy"
3310,"empty"
3310,"Spy"
3312,"empty"
3312,"Spy"
3314,"empty"
3314,"Resistance"
3316,"empty"
3316,"Spy"
3318,"empty"
3318,"Resistance"
3320,"empty"
3320,"Resistance"
3322,"empty"
3322,"Spy"
3324,"empty"
3324,"Resistance"
3326,"empty"
3326,"Spy"
3328,"empty"
3328,"Spy"
3330,"empty"
3330,"Resistance"
3332,"empty"
3332,"Resistance"
3334,"empty"
3334,"Spy"
3336,"empty"
3336,"Resistance"
3338,"empty"
3338,"Spy"
3340,"empty"
3340,"Spy"
3342,"empty"
3342,"Spy"
3344,"empty"
3344,"Resistance"
3346,"empty"
3346,"Resistance"
3348,"empty"
3348,"Resistance"
3350,"empty"
3350,"Spy"
3352,"empty"
3352,"Resistance"
3354,"empty"
3354,"Spy"
3356,"empty"
3356,"Spy"
3358,"empty"
3358,"Spy"
3360,"empty"
3360,"Spy"
3362,"empty"
3362,"Resistance"
3364,"empty"
3364,"Spy"
3366,"empty"
3366,"Spy"
3368,"empty"
3368,"Resistance"
3370,"empty"
3370,"Spy"
3372,"empty"
3372,"Spy"
3374,"empty"
3374,"Spy"
3376,"empty"
3376,"Spy"
3378,"empty"
3378,"Spy"
3380,"empty"
3380,"Spy"
3382,"empty"
3382,"Spy"
3384,"empty"
3384,"Spy"
3386,"empty"
3386,"Spy"
3388,"empty"
3388,"Resistance"
3390,"empty"
3390,"Spy"
3392,"empty"
3392,"Spy"
3394,"empty"
3394,"Resistance"
3396,"empty"
3396,"Spy"
3398,"empty"
3398,"Resistance"
3400,"empty"
3400,"Resistance"
3402,"empty"
3402,"Resistance"
3404,"empty"
3404,"Spy"
3406,"empty"
3406,"Spy"
3408,"empty"
3408,"Spy"
3410,"empty"
3410,"Spy"
3412,"empty"
3412,"Spy"
3414,"empty"
3414,"Spy"
3416,"empty"
3416,"Resistance"
3418,"empty"
3418,"Resistance"
3420,"empty"
3420,"Spy"
3422,"empty"
3422,"Spy"
3424,"empty"
3424,"Spy"
3426,"empty"
3426,"Spy"
3428,"empty"
3428,"Spy"
3430,"empty"
3430,"Resistance"
3432,"empty"
3432,"Resistance"
3434,"empty"
3434,"Resistance"
3436,"empty"
3436,"Resistance"
3438,"empty"
3438,"Spy"
3440,"empty"
3440,"Spy"
3442,"empty"
3442,"Spy"
3444,"empty"
3444,"Spy"
3446,"empty"
3446,"Resistance"
3448,"empty"
3448,"Spy"
3450,"empty"
3450,"Spy"
3452,"empty"
3452,"Spy"
3454,"empty"
3454,"Resistance"
3456,"empty"
3456,"Spy"
3458,"empty"
3458,"Resistance"
3460,"empty"
3460,"Spy"
3462,"empty"
3462,"Spy"
3464,"empty"
3464,"Resistance"
3466,"empty"
3466,"Spy"
3468,"empty"
3468,"Resistance"
3470,"empty"
3470,"Spy"
3472,"empty"
3472,"Resistance"
3474,"empty"
3474,"Spy"
3476,"empty"
3476,"Spy"
3478,"empty"
3478,"Resistance"
3480,"empty"
3480,"Spy"
3482,"empty"
3482,"Resistance"
3484,"empty"
3484,"Resistance"
3486,"empty"
3486,"Resistance"
3488,"empty"
3488,"Spy"
3490,"empty"
3490,"Spy"
3492,"empty"
3492,"Resistance"
3494,"empty"
3494,"Spy"
3496,"empty"
3496,"Spy"
3498,"empty"
3498,"Spy"
3500,"empty"
3500,"Resistance"
3502,"empty"
3502,"Spy"
3504,"empty"
3504,"Resistance"
3506,"empty"
3506,"Spy"
3508,"empty"
3508,"Spy"
3510,"empty"
3510,"Resistance"
3512,"empty"
3512,"Spy"
3514,"empty"
3514,"Resistance"
3516,"empty"
3516,"Spy"
3518,"empty"
3518,"Spy"
3520,"empty"
3520,"Resistance"
3522,"empty"
3522,"Spy"
3524,"empty"
3524,"Spy"
3526,"empty"
3526,"Resistance"
3528,"empty"
3528,"Spy"
3530,"empty"
3530,"Spy"
3532,"empty"
3532,"Spy"
3534,"empty"
3534,"Spy"
3536,"empty"
3536,"Resistance"
3538,"empty"
3538,"Spy"
3540,"empty"
3540,"Spy"
3542,"empty"
3542,"Spy"
3544,"empty"
3544,"Spy"
3546,"empty"
3546,"Spy"
3548,"empty"
3548,"Spy"
3550,"empty"
3550,"Spy"
3552,"empty"
3552,"Spy"
3554,"empty"
3554,"Spy"
3556,"empty"
3556,"Resistance"
3558,"empty"
3558,"Spy"
3560,"empty"
3560,"Spy"
3562,"empty"
3562,"Spy"
3564,"empty"
3564,"Spy"
3566,"empty"
3566,"Spy"
3568,"empty"
3568,"Spy"
3570,"empty"
3570,"Resistance"
3572,"empty"
3572,"Resistance"
3574,"empty"
3574,"Resistance"
3576,"empty"
3576,"Resistance"
3578,"empty"
3578,"Spy"
3580,"empty"
3580,"Spy"
3582,"empty"
3582,"Spy"
3584,"empty"
3584,"Spy"
3586,"empty"
3586,"Resistance"
3588,"empty"
3588,"Spy"
3590,"empty"
3590,"Spy"
3592,"empty"
3592,"Spy"
3594,"empty"
3594,"Spy"
3596,"empty"
3596,"Resistance"
3598,"empty"
3598,"Resistance"
3600,"empty"
3600,"Spy"
3602,"empty"
3602,"Spy"
3604,"empty"
3604,"Spy"
3606,"empty"
3606,"Spy"
3608,"empty"
3608,"Spy"
3610,"empty"
3610,"Spy"
3612,"empty"
3612,"Spy"
3614,"empty"
3614,"Resistance"
3616,"empty"
3616,"Resistance"
3618,"empty"
3618,"Spy"
3620,"empty"
3620,"Spy"
3622,"empty"
3622,"Spy"
3624,"empty"
3624,"Spy"
3626,"empty"
3626,"Resistance"
3628,"empty"
3628,"Resistance"
3630,"empty"
3630,"Spy"
3632,"empty"
3632,"Spy"
3634,"empty"
3634,"Spy"
3636,"empty"
3636,"Spy"
3638,"empty"
3638,"Spy"
3640,"empty"
3640,"Spy"
3642,"empty"
3642,"Resistance"
3644,"empty"
3644,"Spy"
3646,"empty"
3646,"Spy"
3648,"empty"
3648,"Resistance"
3650,"empty"
3650,"Spy"
3652,"empty"
3652,"Spy"
3654,"empty"
3654,"Spy"
3656,"empty"
3656,"Spy"
3658,"empty"
3658,"Spy"
3660,"empty"
3660,"Spy"
3662,"empty"
3662,"Resistance"
3664,"empty"
3664,"Spy"
3666,"empty"
3666,"Spy"
3668,"empty"
3668,"Resistance"
3670,"empty"
3670,"Spy"
3672,"empty"
3672,"Resistance"
3674,"empty"
3674,"Spy"
3676,"empty"
3676,"Resistance"
3678,"empty"
3678,"Resistance"
3680,"empty"
3680,"Resistance"
3682,"empty"
3682,"Spy"
3684,"empty"
3684,"Spy"
3686,"empty"
